NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
178,C:\Users\Tynan\Documents\layer.bot\nfts\#178,#178,1486021,E4D96CAE,b4920fc76cf23932,Glow,95957ade6a4a2968,0.0239,Tee,bdc22db2c92d32c3,0.0407,Big Grin,e4c69b396c66268e,0.0073,Painted,b232c1c1c93ececd,0.0134,Average,ed6c92926d6c9293,0.5773,5408.735490756044,0.005,OEM,5844,"Chopzy#178 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
179,C:\Users\Tynan\Documents\layer.bot\nfts\#179,#179,1441330,941230AD,c23d4c2d7339b067,Glow,c2872fab353d3434,0.0127,Shirt,afd02f36c22dd249,0.0197,Say Aaah,e4929b6d66303367,0.0073,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,136.39382899760082,0.005,OEM,5844,"Chopzy#179 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
180,C:\Users\Tynan\Documents\layer.bot\nfts\#180,#180,1826268,96554722,b4e213d28e9e2d39,Curlies,95c52ac6298f6f0b,0.0127,Shirt,b7c83dc24db00ff0,0.0158,Bummed,e4c69b396c2626cd,0.0297,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,8632.520822632963,0.005,OEM,5844,"Chopzy#180 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
181,C:\Users\Tynan\Documents\layer.bot\nfts\#181,#181,1580711,4A9149F5,b4d31dc13dc22d36,Curlies,95c56ac6298b6f0b,0.0257,Tee,bdc22db2c92d32c3,0.0407,Tongue,e4969b6926366167,0.0063,Painted,b030308bcbcbcfce,0.0078,Average,ed6c92926d6c9293,0.5773,222.07713182942697,0.005,OEM,5844,"Chopzy#181 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
182,C:\Users\Tynan\Documents\layer.bot\nfts\#182,#182,1012462,B4C097ED,a6e68dc93130cee6,Solid,88ed770a886f66c6,0.0106,Shirt,b7c83dc249b22fd0,0.0217,Soop,e4b39acd653032c7,0.0063,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1488.2991616571558,0.005,OEM,5844,"Chopzy#182 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
183,C:\Users\Tynan\Documents\layer.bot\nfts\#183,#183,1533901,C72C3809,c4cf1b35324c6d63,Curlies,95d56ace290a6f0b,0.0225,Shirt,b7c83dc249b22fd0,0.0217,Tongue,e49e9b7186c46663,0.0067,Painted,b632c1c1c93ececc,0.1098,Widget,e9699296266c9b99,0.0183,22118.926833907877,0.005,OEM,5844,"Chopzy#183 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
184,C:\Users\Tynan\Documents\layer.bot\nfts\#184,#184,1141601,7626D280,cc9333d13cc62dcc,Solid,8800220088002200,0.0817,Shirt,b6c33cc32dd22fc0,0.0183,Big Grin,e4c69b396c66268e,0.0073,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,9.007808779352732,0.005,OEM,5844,"Chopzy#184 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
185,C:\Users\Tynan\Documents\layer.bot\nfts\#185,#185,1415947,500914F9,ccbdb331c6cccc21,Curlies,e5eb8b9f64a01989,0.0116,Tee,bfc02f34c22df20b,0.0234,Tongue,e49e9b7186646663,0.0107,Painted,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,141811.70614905938,0.005,OEM,5844,"Chopzy#185 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
186,C:\Users\Tynan\Documents\layer.bot\nfts\#186,#186,1501682,8F53A783,93c419e433e69c67,Glow,94926b4f661c3a73,0.0356,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4969b6966346167,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,1160.6804426544597,0.005,OEM,5844,"Chopzy#186 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
187,C:\Users\Tynan\Documents\layer.bot\nfts\#187,#187,946940,BCA87844,cc3c613b6396c92d,Solid,8800220088002200,0.0817,Tee,bdd26db2c90d72c0,0.0203,Big Grin,e4ce9b3965646493,0.0066,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,1364.8195120231412,0.005,OEM,5844,"Chopzy#187 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
188,C:\Users\Tynan\Documents\layer.bot\nfts\#188,#188,1537402,53A17F9E,84e63bb93084cf67,Curlies,e5eb8b9f64a01989,0.0116,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b3167646633,0.0117,Striped,b632c1c9c91ececc,0.0248,Sneeze,cab4954b6ab4995a,0.0095,1678457.0441216675,0.005,OEM,5844,"Chopzy#188 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
189,C:\Users\Tynan\Documents\layer.bot\nfts\#189,#189,1511737,1E2C85A3,e49ccb3169366c33,Glow,95947a5e685d2276,0.0097,Tee,e79c6196c936d924,0.0193,Big Grin,e4ce9b3961666493,0.0123,Beanie,bc34c3c31c3cc3d3,0.0138,Average,ed6c92926d6c9293,0.5773,12940.397641338192,0.005,OEM,5844,"Chopzy#189 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
190,C:\Users\Tynan\Documents\layer.bot\nfts\#190,#190,1217427,19F27316,b49a0fc36de23970,Stripez,8234a67cce2db07e,0.0122,Tee,bdc22db2c92d32c3,0.0407,Bummed,e4c69b396c2626cd,0.0297,Soop,ba3ac1c1c13ececc,0.013,Nozzle Port,e626999966669999,0.0411,153410.4681167024,0.005,OEM,5844,"Chopzy#190 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
191,C:\Users\Tynan\Documents\layer.bot\nfts\#191,#191,1109156,D2141D34,a2cecfc939324c66,Stripz,a87da2afe606846b,0.0106,Tee,bfc02f34c22df20b,0.0234,Bummed,a4c79b5d643231c7,0.0113,Painted,b632c1c1c93ececc,0.1098,Bent,ed24929b6d64929b,0.0211,1740177.2309812373,0.005,OEM,5844,"Chopzy#191 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
192,C:\Users\Tynan\Documents\layer.bot\nfts\#192,#192,1228333,2A52FEE1,e3ca9f943dc24c70,Solid,89ad07a50dc537cb,0.0136,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b3965646693,0.034,Tin,b03030c6cfcfcbc9,0.1923,Widget,ca4ab5b5664ad549,0.0092,190650.2971210146,0.005,OEM,5844,"Chopzy#192 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
193,C:\Users\Tynan\Documents\layer.bot\nfts\#193,#193,1389225,7BEA8423,b2c61bcc39722ce6,Glow,d0922f6dbe303873,0.0123,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c79b38653620cf,0.0063,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,5883.482924429721,0.005,OEM,5844,"Chopzy#193 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
194,C:\Users\Tynan\Documents\layer.bot\nfts\#194,#194,1807443,892D4A72,d3c11bcc6666cc63,Glow,d0922f6dbe103973,0.0119,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b39666631c3,0.007,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,61826.01173949045,0.005,OEM,5844,"Chopzy#194 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
195,C:\Users\Tynan\Documents\layer.bot\nfts\#195,#195,1280294,F0D96895,b1d2cdc623b2cd70,Curlies,94c12ac31bdf634e,0.0133,Shirt,b7c03dc24db22fd0,0.0233,Big Grin,e4939b6d653031d3,0.0063,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,29067.762042507766,0.005,OEM,5844,"Chopzy#195 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
196,C:\Users\Tynan\Documents\layer.bot\nfts\#196,#196,1559901,B40CD10C,d3e40fcc39308ee6,Glow,c2872fab353d3434,0.0127,Tin,bdc23fe4c22dd248,0.218,Soop,e5929acd613066cf,0.007,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,5698.176375628785,0.005,OEM,5844,"Chopzy#196 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
197,C:\Users\Tynan\Documents\layer.bot\nfts\#197,#197,1358593,F2C62C2B,b4984bc34dd61ce6,Glow,95957a5e6a3a6868,0.0127,Painted,add22dd2c23dd249,0.0156,Soop,e4c69b39653066c7,0.005,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,211699.61662258772,0.005,OEM,5844,"Chopzy#197 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
198,C:\Users\Tynan\Documents\layer.bot\nfts\#198,#198,1603225,68E086DE,b7c41bc13de60c33,Glow,95946a5e6a7a2978,0.0095,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3965646493,0.0066,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,659014.732990411,0.005,OEM,5844,"Chopzy#198 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
199,C:\Users\Tynan\Documents\layer.bot\nfts\#199,#199,1493591,6AB168D8,b09c0fc569e33cf0,Glow,95957a5e6a782938,0.0112,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69a39612666cf,0.0077,Soop,ba3ac1c1c13ececc,0.013,Average,ed6c92926d6c9293,0.5773,54573.34497774254,0.005,OEM,5844,"Chopzy#199 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
200,C:\Users\Tynan\Documents\layer.bot\nfts\#200,#200,1213902,1DBE1489,b5c13fd80cc66d31,Flower Fun,95d72b613b607ce0,0.0241,Painted,add22dd2c23dd249,0.0156,Smiley,e4c69b396166649b,0.0117,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,324465.4488770776,0.005,OEM,5844,"Chopzy#200 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
201,C:\Users\Tynan\Documents\layer.bot\nfts\#201,#201,1444671,EFC53A0B,b2ce1be03dc43c33,Glow,c59e3a682b652d74,0.012,Tattoo,bdc23fe4c22d9249,0.0142,Say Aaah,e48e9b31672c6663,0.0083,Tin,b03030c6cfcfcbc9,0.1923,Flames,ed6c92926d6d9292,0.0884,345222.31483017944,0.005,OEM,5844,"Chopzy#201 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
202,C:\Users\Tynan\Documents\layer.bot\nfts\#202,#202,1305666,5640DD08,b0d38cc733d219e6,Stripz,a87da2afe606846b,0.0106,Shirt,b6c33cc32dd22fc0,0.0183,Big Grin,e4b39bcd663031c3,0.008,Lids,e1619e9e9e9e2161,0.0127,Average,ed6c92926d6c9293,0.5773,12867.34235826423,0.005,OEM,5844,"Chopzy#202 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
203,C:\Users\Tynan\Documents\layer.bot\nfts\#203,#203,1455945,D2D6A57E,84c06fd93932cf66,Curlies,94c568e6299bed0b,0.0213,Tee,bfc02fb0c32db249,0.0158,Widget,e4c69b396c2666c3,0.0107,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,46876.95701422075,0.005,OEM,5844,"Chopzy#203 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
204,C:\Users\Tynan\Documents\layer.bot\nfts\#204,#204,1555905,51051300,b3c61bc919c66c72,Glow,94906b4f669c7873,0.0133,Tin,bdc23fe4c22dd248,0.218,Vape,b4ce9b31cd326619,0.0057,Painted,b030308bcbcbcfce,0.0078,Bent,ed24929b6d64929b,0.0211,2095630.9673668095,0.005,OEM,5844,"Chopzy#204 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
205,C:\Users\Tynan\Documents\layer.bot\nfts\#205,#205,1665091,7B817AE3,b4cc13c31dd63c63,Stripz,a87da2afe606846b,0.0106,Tattoo,bdc23fe4c22d9249,0.0142,Widget,e4c69b396c2666c3,0.0107,Beanie,bc34c3c3983cc3d3,0.0413,Shower,e49b9b64649b9a64,0.0119,13517885.928519329,0.005,OEM,5844,"Chopzy#205 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
206,C:\Users\Tynan\Documents\layer.bot\nfts\#206,#206,1738970,4D78B99A,c5c41bcd69744e66,Glow,95947ade6a5a2968,0.0122,Tin,bdc23fe4c22dd248,0.218,Widget,bce09f61603ce28f,0.01,Painted,b030308bcbcbcfce,0.0078,Shower,e49b9b64649b9a64,0.0119,4050812.2218773086,0.005,OEM,5844,"Chopzy#206 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
207,C:\Users\Tynan\Documents\layer.bot\nfts\#207,#207,920013,52AB2541,edc33f9238c64d30,Solid,99cc663399cc6633,0.0122,Tee,add23dc219e68b34,0.0223,Cancer Stick,e4c69b3965663493,0.0177,Tin,b03030c6cfcfcbc9,0.1923,Widget,ed6d9292266c9999,0.0148,28800.443112097542,0.005,OEM,5844,"Chopzy#207 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
208,C:\Users\Tynan\Documents\layer.bot\nfts\#208,#208,655181,82B8D425,a4c33dd03df24d64,Solid,cccc3333cccc3333,0.013,Tee,acd33dc219e49b34,0.0257,Big Grin,e4c69b39643631ce,0.0067,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,133.24627909765618,0.005,OEM,5844,"Chopzy#208 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
209,C:\Users\Tynan\Documents\layer.bot\nfts\#209,#209,1387694,B8AA2AB0,a4e33b9cccc74d30,Glow,94926b4f661c3a73,0.0356,Shirt,b7c83dc24db00ff0,0.0158,Bummed,e4c69b396c2626cd,0.0297,Lids,e131909ececf6991,0.0123,Flames,ed6c92926d6d9292,0.0884,1635066.944323532,0.005,OEM,5844,"Chopzy#209 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
210,C:\Users\Tynan\Documents\layer.bot\nfts\#210,#210,1651635,271A6126,e4e41b5b1bce8c31,Glow,c2872fab353d3434,0.0127,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b39616464d3,0.0067,Umbrella,f77f8c889b73a080,0.0147,Nozzle Port,e626999966669999,0.0411,597834.0250876817,0.005,OEM,5844,"Chopzy#210 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
211,C:\Users\Tynan\Documents\layer.bot\nfts\#211,#211,963540,C6F11FE,b0cc9bc139e22de3,Solid,cccc3333cccc3333,0.013,Tattoo,bdc23fe4c22d9249,0.0142,Smiley,e4c69b396c666683,0.0513,Painted,b232c1c9c93ececc,0.0345,Large,ea6a95916a6e9591,0.0327,4801771.123675425,0.005,OEM,5844,"Chopzy#211 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
212,C:\Users\Tynan\Documents\layer.bot\nfts\#212,#212,1627227,EAFE4066,b5c23bd26dc26d30,Flower Fun,95d72b613b607ce0,0.0241,Shirt,b7c03dc20db26fd0,0.0139,Widget,e4c69b396c2666c3,0.0107,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,26889.7841110264,0.005,OEM,5844,"Chopzy#212 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
213,C:\Users\Tynan\Documents\layer.bot\nfts\#213,#213,1724855,C84D3218,b6e61bcc1ce61d30,Glow,bffb448856a84897,0.0128,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b396c66268b,0.009,Painted,b03030cecfcb8b9b,0.0075,Average,ed6c92926d6c9293,0.5773,82769.57321624285,0.005,OEM,5844,"Chopzy#213 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
214,C:\Users\Tynan\Documents\layer.bot\nfts\#214,#214,1149856,C9E0D93C,e4cc9b9129e63cb2,Stripez,aaef10c1cc7dcc26,0.0139,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b3961666693,0.0067,Blank,8000000000000000,1,Flames,ec4493bb6c4492bb,0.0077,42858.60004954454,0.005,OEM,5844,"Chopzy#214 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
215,C:\Users\Tynan\Documents\layer.bot\nfts\#215,#215,1306820,61452B84,b0c41bd13cc63df1,Stripez,88e45b10db478e77,0.0114,Tin,bdc23fe4c22dd248,0.218,Tats,e4869b396ce63293,0.0147,Tin,b03030c6cfcfcbc9,0.1923,Flames,ed6c92926d6d9292,0.0884,23670.482233648236,0.005,OEM,5844,"Chopzy#215 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
216,C:\Users\Tynan\Documents\layer.bot\nfts\#216,#216,1531502,742791D7,f1799bb084c64c4f,Solid,89ad03a50dc727cf,0.0103,Shirt,afd02f36c22dd249,0.0197,Tats,e4ce9b392c66309b,0.0057,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,15571.751422775353,0.005,OEM,5844,"Chopzy#216 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
217,C:\Users\Tynan\Documents\layer.bot\nfts\#217,#217,1727581,9416970B,b4c81be5396c3936,Glow,95957ade6a4a2968,0.0239,Tattoo,bdc23fa4c22dd249,0.0213,Widget,bcc09f71e11e6037,0.0087,Painted,b632c1c1c93ececc,0.1098,Flames,ed6c92926d6d9292,0.0884,4310.696966934988,0.005,OEM,5844,"Chopzy#217 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
218,C:\Users\Tynan\Documents\layer.bot\nfts\#218,#218,1245881,EE6DA5A4,b3e419ce33728ce4,Stripez,8aeb93998b3d8c23,0.0136,Tin,bdc23fe4c22dd248,0.218,Soop,e4929bcd673066c6,0.0053,Tin,b03030c6cfcfcbc9,0.1923,Shades,e3669c9863679c98,0.0127,138108.87665459324,0.005,OEM,5844,"Chopzy#218 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
219,C:\Users\Tynan\Documents\layer.bot\nfts\#219,#219,1326759,70310A37,b1c31ed2cdce4d30,Flower Fun,95d72b612b607ce1,0.012,Tee,bfc02fb0ca2df209,0.0161,Vape,b4ce9b31cd306639,0.0077,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,3019.877315672124,0.005,OEM,5844,"Chopzy#219 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
220,C:\Users\Tynan\Documents\layer.bot\nfts\#220,#220,1514870,D42BE0FD,b4c43bc13be60d72,Curlies,94c12ac31bdf634e,0.0133,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3106.7837412405097,0.005,OEM,5844,"Chopzy#220 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
221,C:\Users\Tynan\Documents\layer.bot\nfts\#221,#221,866277,C0886CCD,bcc623b136c66d61,Solid,8800220088002200,0.0817,Tee,bfc02fb0c32df209,0.0207,Tats,e4869b396ce63293,0.0147,Tin,b03030c6cfcfcbc9,0.1923,Bent,ed24929b6d64929b,0.0211,246.45535584456553,0.005,OEM,5844,"Chopzy#221 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
222,C:\Users\Tynan\Documents\layer.bot\nfts\#222,#222,1922189,E3722FEC,b5e41bd31bce0c62,Curlies,95d56ace290a6f0b,0.0225,Tattoo,bdc23fe4c22d9249,0.0142,Big Grin,e4ce9b31656c6493,0.0137,Umbrella,f77f8c889b73a080,0.0147,Average,ed6c92926d6c9293,0.5773,368816.41771678335,0.005,OEM,5844,"Chopzy#222 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
223,C:\Users\Tynan\Documents\layer.bot\nfts\#223,#223,1023223,3FC54EA,b0d31fc42dd23d34,Stripez,8aed88efc017c566,0.0123,Tee,acd33dc219e49b34,0.0257,Bummed,a4c79b5d643231c7,0.0113,Painted,b030308bcbcbcfce,0.0078,Average,ed6c92926d6c9293,0.5773,18055.0513682461,0.005,OEM,5844,"Chopzy#223 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
224,C:\Users\Tynan\Documents\layer.bot\nfts\#224,#224,882391,D28B0F8C,ccc433712fcc9c33,Solid,cc993366cc993366,0.0112,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b7186646633,0.0187,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,709.453484710653,0.005,OEM,5844,"Chopzy#224 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
225,C:\Users\Tynan\Documents\layer.bot\nfts\#225,#225,1939573,11F7E297,d1c91ec437639965,Curlies,c4f42b862b993d99,0.0122,Rivets,bdc23fc4d22d9249,0.0177,Bummed,a4c79b5d643231c7,0.0113,Lids,e9698e9696963349,0.0163,Widget,ca48b59b66b4595a,0.0086,584728.3001480532,0.005,OEM,5844,"Chopzy#225 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
226,C:\Users\Tynan\Documents\layer.bot\nfts\#226,#226,1489537,19D08C65,b4cc1ec139e61cb3,Glow,80ff26c936996897,0.0116,Rivets,bdc23fc4d22d9249,0.0177,Big Grin,e4ce9b3965646493,0.0066,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,22625.41311741811,0.005,OEM,5844,"Chopzy#226 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
227,C:\Users\Tynan\Documents\layer.bot\nfts\#227,#227,1453165,457BE87C,d2e43b6999e61c62,Glow,d0922f6dbe103973,0.0119,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965c63493,0.0103,Painted,b030308bcbcbcfce,0.0078,Average,ed6c92926d6c9293,0.5773,8311189.031447561,0.005,OEM,5844,"Chopzy#227 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
228,C:\Users\Tynan\Documents\layer.bot\nfts\#228,#228,1159374,925DEA9B,a4cb1fd12dc62cb2,Glow,95957a5e6a3a6868,0.0127,Tee,bfc02fb0c32df209,0.0207,Say Aaah,e4ce9b31674c6623,0.0063,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,136.39382899760082,0.005,OEM,5844,"Chopzy#228 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
229,C:\Users\Tynan\Documents\layer.bot\nfts\#229,#229,1366853,F301C95A,ccc623999bc66d64,Curlies,e5eb8b9f64a01989,0.0116,Tee,bfc02fb0c32df209,0.0207,Tats,e4869b396ce63293,0.0147,Painted,b030308bcbcbcfce,0.0078,Average,ed6c92926d6c9293,0.5773,19144.58033012302,0.005,OEM,5844,"Chopzy#229 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
230,C:\Users\Tynan\Documents\layer.bot\nfts\#230,#230,1332333,2734F6FA,cca6b1b9538ecc31,Curlies,e5eb8b9f64a01989,0.0116,Shirt,b7c03dc24db22fd0,0.0233,Big Grin,e4ce9b3965646493,0.0066,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,971047.7732797471,0.005,OEM,5844,"Chopzy#230 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
231,C:\Users\Tynan\Documents\layer.bot\nfts\#231,#231,1240577,4F85A7AA,b0dc1fc509e23973,Stripez,88e45b10db478e77,0.0114,Tattoo,bdc23fe4c22d9249,0.0142,Smiley,e4c69b396166649b,0.0117,Painted,b232c1c1c93ececd,0.0134,Average,ed6c92926d6c9293,0.5773,798546.9374170338,0.005,OEM,5844,"Chopzy#231 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
232,C:\Users\Tynan\Documents\layer.bot\nfts\#232,#232,1268030,9C44BDC2,c49e693b638e6037,Glow,d0922f6dbe103973,0.0119,Tee,bdd26db2c90d72c0,0.0203,Say Aaah,e4ce9b3166646633,0.0057,Blank,8000000000000000,1,Widget,ed6d9292266c9999,0.0148,5677.946854417442,0.005,OEM,5844,"Chopzy#232 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
233,C:\Users\Tynan\Documents\layer.bot\nfts\#233,#233,1977055,4BD9A1B8,c4643bd3934e2d69,Curlies,d4952a662d3a3da9,0.0138,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b31656c6493,0.0137,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,575.7883354173416,0.005,OEM,5844,"Chopzy#233 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
