NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
777,C:\Users\twintersx\Documents\layer.bot\finals\#777.PNG,#777,1518397,4BA4EF2A,a4c20fc939b22fe6,Curlies,94d468e6a398b9b9,0.0084,Tee,bfc02fb0c32db249,0.0158,Big Grin,e4c69b396c66268e,0.0073,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,118866.56957177403,0.005,OEM,1515,"#777 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
508,C:\Users\twintersx\Documents\layer.bot\finals\#508.PNG,#508,881799,2B943D1A,e4db93b94ce62c24,Solid,8800220088002200,0.0817,Tee,bfc02f30c22db2cb,0.0148,Bummed,e4c69b396c2632ce,0.006,Tin,b03030c6cfcfcbc9,0.1923,Large,ea6a95916a6e9591,0.0327,10745.119448550155,0.005,OEM,1515,"**#508 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285445018069906751489
193,C:\Users\twintersx\Documents\layer.bot\finals\#193.PNG,#193,1727314,2B6ACD4E,c08f3b3971663467,Glow,c2872fab353d3434,0.0127,Tee,bfc02db4c02df04f,0.0136,Cancer Stick,e4c69b3965663493,0.0177,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,10028.958014529473,0.005,OEM,1515,"#193 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
1172,C:\Users\twintersx\Documents\layer.bot\finals\#1172.PNG,#1172,1549327,E5924025,b3c15ecc3b660c66,Glow,95945ade6a4a696a,0.0116,Gold,ad00ff24837d836d,0.092,Big Grin,e5929ac9633664cb,0.0033,Gold,b03030c6cfcfcbc9,0.1923,Sneeze,ec6d93926c6d9192,0.003,1624252.876162023,0.005,OEM,1515,"#1172 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
606,C:\Users\twintersx\Documents\layer.bot\finals\#606.PNG,#606,1410152,7B6FCE62,8ccc71f336964d61,Hearts,ac4fd39236632785,0.0108,Shirt,b7c03dc20db26fd0,0.0139,Tongue,e49e9b6986266633,0.013,Tin,b03030c6cfcfcbc9,0.1923,Bent,ed24929b6d64929b,0.0211,1641722.3277682222,0.005,OEM,1515,"#606 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1385,C:\Users\twintersx\Documents\layer.bot\finals\#1385.PNG,#1385,1292421,429F2687,81860bd973b6ce65,Glow,809124cb66b96f9f,0.0102,Shirt,bdc23dc28d32cd92,0.0039,Striped,e5ce9a33292c64c7,0.003,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,169.8236890460324,0.005,OEM,1515,"#1385 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1526,C:\Users\twintersx\Documents\layer.bot\finals\#1526.PNG,#1526,1555815,548C7BC9,b0dc0fc569e33c32,Glow,95957a5e6a5a2968,0.0106,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3961c6349b,0.005,Soop,ba3ac1c1c13ececc,0.013,Painted,ed6c92926d6d9292,0.0884,75313359.30660136,0.005,Luxury,147,"#1526 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
681,C:\Users\twintersx\Documents\layer.bot\finals\#681.PNG,#681,1319699,7CD995D1,e4d399d80fce0d32,Curlies,fc7788e0199aad0b,0.0109,Tee,bfc02fb0c32df209,0.0207,Tongue,e49e9b7186646633,0.0187,Lids,e3339b9acccc6c30,0.0148,Shades,e3669c9863679c98,0.0127,488099.16613138455,0.005,OEM,1515,"#681 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1379,C:\Users\twintersx\Documents\layer.bot\finals\#1379.PNG,#1379,1222065,6481FCF6,d0e61f6179c61d62,Glow,95946a6a6a286f6d,0.0106,Blue,ad04fb24937c836d,0.0936,Cancer Stick,a4e1db1fc3cc3461,0.0026,Painted,b03030cbcfcfcb8c,0.0037,Average,ed6c92926d6c9293,0.5773,471862.0003174974,0.005,OEM,1515,"#1379 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
101,C:\Users\twintersx\Documents\layer.bot\finals\#101.PNG,#101,1303808,B363490D,95c41b9539cecc71,Glow,95812b926139df76,0.0122,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b31616c64d3,0.0093,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3386.903586762194,0.005,OEM,1515,"#101 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
604,C:\Users\twintersx\Documents\layer.bot\finals\#604.PNG,#604,986588,45FC64D3,b0c33fd04cc62d73,Stripez,8ad02cf9c44bec3b,0.0123,Painted,add22dd2c23dd249,0.0156,Cancer Stick,e4869b3965663693,0.0073,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,635741.2453607781,0.005,OEM,1515,"#604 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
307,C:\Users\twintersx\Documents\layer.bot\finals\#307.PNG,#307,1704146,96F84861,bc38c3c1cc9e1c67,Curlies,ebaa56199ce64646,0.0127,Tee,bfc02f30c22db2cb,0.0148,Smiley,e4c69b396c666683,0.0513,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,223142.83914272758,0.005,OEM,1515,"#307 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1327,C:\Users\twintersx\Documents\layer.bot\finals\#1327.PNG,#1327,1012992,A14B8CD4,b09acfc569627133,Flower Fun,95d72b612b607ce1,0.012,Shirt,b7c83da2c9322fd0,0.0089,Big Grin,e4ce9b316564649b,0.0287,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,470119.31505985186,0.005,OEM,1515,"#1327 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
564,C:\Users\twintersx\Documents\layer.bot\finals\#564.PNG,#564,1555434,442874B8,b1841fd839e63cf0,Glow,95957a5e6a5a286a,0.013,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69a396566368e,0.0077,Tin,b03030c6cfcfcbc9,0.1923,Hearts,e575dcd863636640,0.0156,117624.08863797507,0.005,OEM,1515,"#564 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
1041,C:\Users\twintersx\Documents\layer.bot\finals\#1041.PNG,#1041,1271400,9DFC1BB2,8c643199b636cb6d,Stripez,8aeb93998b3d8c23,0.0136,Shirt,afd02fb4c22dd249,0.0109,Bummed,e4ce9b936464658e,0.0039,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,60765.03493896878,0.005,OEM,1515,"#1041 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
151,C:\Users\twintersx\Documents\layer.bot\finals\#151.PNG,#151,1464082,A35316D1,a5cc1b3033c66d73,Glow,94906b4f669c7873,0.0133,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4ce9b31674c6623,0.0063,Blank,8000000000000000,1,Widget,ed6d9292266c9999,0.0148,23303.982743866858,0.005,OEM,1515,"#151 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
65,C:\Users\twintersx\Documents\layer.bot\finals\#65.PNG,#65,1614381,CD517B26,b5c21b966d364c36,Glow,95957a5e6a5a2968,0.0106,Shirt,b7c03dc20db26fd0,0.0139,Widget,bce09f61603ce28f,0.01,Painted,b03030c6cfcfcb99,0.045,Painted,ed6c92926d6d9292,0.0884,1706139.5705428317,0.005,OEM,1515,"#65 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
588,C:\Users\twintersx\Documents\layer.bot\finals\#588.PNG,#588,1741577,1C3318DB,f1c91d922ec68eb2,Glow,95957a5e6a5a2a68,0.0108,Shirt,b7c03dc20db26fd0,0.0139,Say Aaah,e48e9b3167646633,0.0117,Poppies,f9694c86969696b2,0.0109,Large,ea6a95916a6e9591,0.0327,18689048.611478817,0.005,OEM,1515,"#588 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
628,C:\Users\twintersx\Documents\layer.bot\finals\#628.PNG,#628,1054598,C9881A8D,acc333d33cc66c31,Stripz,8a8b50eb5a579e61,0.0111,Tee,bdc22db2c92d32c3,0.0407,Smiley,e4c69b396c666683,0.0513,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,811.5143044461921,0.005,OEM,1515,"#628 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1168,C:\Users\twintersx\Documents\layer.bot\finals\#1168.PNG,#1168,1268605,38FBB73,94344bc3cd3c9c67,Glow,95946a6a6a286f6d,0.0106,Gold,ad00ff24837d836d,0.092,Striped,e5ce9a33616c64c3,0.0035,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,43008.53983312867,0.005,OEM,1515,"#1168 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
868,C:\Users\twintersx\Documents\layer.bot\finals\#868.PNG,#868,1295935,59FD2408,d839d331c64e642f,Solid,cc993366cc993366,0.0112,Shirt,afc02d36c82df2c9,0.0071,Tongue,e4ce9b31c6666263,0.005,Flowers,f979309486cecd49,0.0108,Widget,ea5b956564b34a4a,0.0034,2431528.1668222845,0.005,OEM,1515,"#868 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1308,C:\Users\twintersx\Documents\layer.bot\finals\#1308.PNG,#1308,1208566,4E71ADDB,94c93b693c661d65,Glow,95946a6a6a286f6d,0.0106,Blue,ad04fb24967d806f,0.0067,Bummed,e4ce9b316464659b,0.0072,Blue,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,2483.514406534281,0.005,OEM,1515,"#1308 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
730,C:\Users\twintersx\Documents\layer.bot\finals\#730.PNG,#730,1347972,251E5A9E,b4931fd32dc62c70,Glow,95947a5e685d2276,0.0097,Tee,bdc22db2c92d32c3,0.0407,Cancer Stick,e4c69b3965663493,0.0177,Painted,b03030c6cfcfcb99,0.045,Hearts,e575dcd863636640,0.0156,146855.81695890974,0.005,OEM,1515,"#730 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
576,C:\Users\twintersx\Documents\layer.bot\finals\#576.PNG,#576,878007,74E6F9DB,b4924fc369966137,Solid,99cc663399cc6633,0.0122,Tee,bdd26db2c90d72c0,0.0203,Widget,b4c09f71e11e6237,0.0047,Painted,b232c1c9c93ececc,0.0345,Bent,ed24929b6d64929b,0.0211,112600.05922763114,0.005,OEM,1515,"#576 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1027,C:\Users\twintersx\Documents\layer.bot\finals\#1027.PNG,#1027,1641368,EC856C06,c4931b653bcc6c33,Glow,95856a8f6a1e293e,0.012,Gold,ad00ff24837d836d,0.092,Tongue,e59b9a64334c6533,0.008,Painted,b03030cbcbcbcbcd,0.0028,Average,ed6c92926d6c9293,0.5773,1569.023214012256,0.005,OEM,1515,"#1027 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
589,C:\Users\twintersx\Documents\layer.bot\finals\#589.PNG,#589,1828212,D5F1A5CD,b1c93b949cc64de2,Stripez,8aed88efc017c566,0.0123,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396c2626cd,0.0297,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,59815.409731702144,0.005,OEM,1515,"#589 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
751,C:\Users\twintersx\Documents\layer.bot\finals\#751.PNG,#751,1127799,BAF172FD,f0c22f9539e26e26,Glow,95906a6b6e786f30,0.0105,Tee,acd33dc219e49b34,0.0257,Smiley,e4c69b396d666483,0.0177,Painted,b632c1c1c93ececc,0.1098,Widget,ca4ab5b5664ad549,0.0092,94280.2083215483,0.005,OEM,1515,"#751 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
549,C:\Users\twintersx\Documents\layer.bot\finals\#549.PNG,#549,1080539,271C78E1,d2b14d6d33343966,Glow,d0922f6dbe103973,0.0119,Tee,bfc02fb0c32db249,0.0158,Say Aaah,e4929b6d67303167,0.0063,Blank,8000000000000000,1,Large,ea6a95916a6e9591,0.0327,162647.8021239851,0.005,OEM,1515,"#549 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
495,C:\Users\twintersx\Documents\layer.bot\finals\#495.PNG,#495,1291990,943FB32B,a7c31fd21cf04c66,Glow,80ff26c936996897,0.0116,Shirt,b7c83dc24db00ff0,0.0158,Soop,e4c69b39653066c7,0.005,Painted,b030308bcbcbcfce,0.0078,Widget,ed6d9292266c9999,0.0148,47263796.71818345,0.005,OEM,1515,"#495 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1605,C:\Users\twintersx\Documents\layer.bot\finals\#1605.PNG,#1605,1407972,683204BE,b0611fd89cce6d31,Glow,95946a5e6a7a2978,0.0095,Rivet,ad04fb24927d826f,0.0078,Widget,e4ce9a3119c6669b,0.0044,Lids,e131949ececf6990,0.0478,Nozzle Port,e626999966669999,0.0411,1561203071.5299072,0.01,Luxury,147,"#1605 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
757,C:\Users\twintersx\Documents\layer.bot\finals\#757.PNG,#757,1443060,FE533E58,cc866139199ccf67,Curlies,9457a866893add2b,0.0119,Tee,bfc02fb0ca2df209,0.0161,Widget,bcc2db69431e6037,0.0047,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1325.7118582828446,0.005,OEM,1515,"#757 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1050,C:\Users\twintersx\Documents\layer.bot\finals\#1050.PNG,#1050,1768405,A63913A5,94ce3bc36c323d32,Glow,95957ade6a5a2928,0.0094,Shirt,b5c23dc22db20ff0,0.007,Bummed,e4ce9b936464658e,0.0039,Beanie,bc34c3c31c3cc3d3,0.0138,Painted,ed6c92926d6d9292,0.0884,12457840.177272076,0.005,OEM,1515,"#1050 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1080,C:\Users\twintersx\Documents\layer.bot\finals\#1080.PNG,#1080,1384187,CCE67ACD,858b3b96639ecc31,Glow,95e12a96699f466c,0.0123,Shirt,bfc02dd6c93c87c0,0.0043,Big Grin,e4869a79653c66c3,0.0026,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,732.342177183149,0.005,OEM,1515,"#1080 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1359,C:\Users\twintersx\Documents\layer.bot\finals\#1359.PNG,#1359,1334986,8C90A888,d0cc1f7131e61d72,Glow,d0922f6dbe303873,0.0123,Blue,ad04fb24937c836d,0.0936,Cancer Stick,a4e1db1fc3cc3461,0.0026,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,1504.587614020508,0.005,OEM,1515,"#1359 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
738,C:\Users\twintersx\Documents\layer.bot\finals\#738.PNG,#738,1819767,8003E59D,b1ce1bd039e63c32,Glow,95957ade6a4a2968,0.0239,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965663493,0.0177,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,1728.8796551673126,0.005,OEM,1515,"#738 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
140,C:\Users\twintersx\Documents\layer.bot\finals\#140.PNG,#140,1276068,A7919A57,b3d31fd968622c31,Glow,95956a5e6a7a292a,0.0136,Painted,add22dd2c23dd249,0.0156,Big Grin,e4c69a39612666cf,0.0077,Painted,b030308ecfcfcf89,0.0091,Large,ea6a95916a6e9591,0.0327,15839714.45734076,0.005,OEM,1515,"#140 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
714,C:\Users\twintersx\Documents\layer.bot\finals\#714.PNG,#714,787776,460A11B7,b49ccec969236876,Solid,99cc663399cc6633,0.0122,Tee,bfc02f34c22df20b,0.0234,Big Grin,e4939b4d673431c3,0.006,Painted,b232c1c9c93ececc,0.0345,Hearts,e575dcd863636640,0.0156,6508495.64349939,0.005,OEM,1515,"#714 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1164,C:\Users\twintersx\Documents\layer.bot\finals\#1164.PNG,#1164,1651606,D9244285,d03c43cfd13c9c63,Glow,d0922f6dbe303873,0.0123,Tee,eb906b94d22ec03f,0.0052,Big Grin,e5869a69653c66c3,0.0059,Beanie,bc34c3c3983cc3d3,0.0413,Widget,ed6d9292966d8949,0.0042,468700.6399638538,0.005,OEM,1515,"#1164 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
735,C:\Users\twintersx\Documents\layer.bot\finals\#735.PNG,#735,1131089,9B587BB6,c6964a593136c66f,Glow,d0922f6dbe303873,0.0123,Tee,bfc02f34c22df20b,0.0234,Big Grin,e4c69a39612666cf,0.0077,Striped,b632c1c9c91ececc,0.0248,Sneeze,cab4954b6ab4995a,0.0095,14747002.199898802,0.005,OEM,1515,"#735 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1598,C:\Users\twintersx\Documents\layer.bot\finals\#1598.PNG,#1598,850185,9B8DC03F,ecc633983c964e66,Solid,8800220088002200,0.0145,Shirt,b5c23dc22db20ff0,0.007,Bummer,e4ce9b396c2624cd,0.0053,Painted,b632c1c1c93ececc,0.1098,Flames,ec4493bb6c4492bb,0.0077,2198695172.4769397,0.01,Luxury,147,"#1598 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1655,C:\Users\twintersx\Documents\layer.bot\finals\#1655.PNG,#1655,735505,2B185D66,ccc33199389c8f67,Solid,8800220088002200,0.0145,Tee,bdc22db2c92f32c8,0.0075,Big Grin,e4ce9b13676c24c3,0.0039,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,37196513.08827787,0.005,OEM,1515,"**#1655 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285444930108976529409
1601,C:\Users\twintersx\Documents\layer.bot\finals\#1601.PNG,#1601,1415713,DD83B874,b0da8fcc99e23133,Curlies,fc7788e0199aad0b,0.0109,Gold,ad00ff24837d836d,0.092,Smiley,e4ce9b3119c6649b,0.0092,Tilted,b232c1c9c83ececd,0.0294,Flames,cc44b3a94c56b3ab,0.0144,256028330.83502126,0.005,Luxury,147,"#1601 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1537,C:\Users\twintersx\Documents\layer.bot\finals\#1537.PNG,#1537,851915,26B4190B,c49a1b3167ce6cb2,Glow,95946a6a6f6a7a22,0.0109,Tee,bfd02d30c93d34d2,0.0106,Tongue,e48e9a319bc66633,0.0056,Blank,8000000000000000,1,Flames,ec4493bb6c4492bb,0.0077,200719184.86815,0.005,Luxury,147,"#1537 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
571,C:\Users\twintersx\Documents\layer.bot\finals\#571.PNG,#571,1893629,95A61700,b58c1fc839e26c66,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Big Grin,e5d69a4d653430d3,0.0055,Painted,b632c1c1c93ececc,0.1098,Hearts,e575dcd863636640,0.0156,486915.8125286867,0.005,OEM,1515,"#571 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
148,C:\Users\twintersx\Documents\layer.bot\finals\#148.PNG,#148,1032347,BAF5E556,b3a29fcc1b609c65,Glow,8084bf07c5f79587,0.0128,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4939b4d673431c3,0.006,Painted,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,9434.221871152302,0.005,OEM,1515,"#148 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
220,C:\Users\twintersx\Documents\layer.bot\finals\#220.PNG,#220,1345998,EDA66D98,b7c29bc03dc61cb2,Stripez,aaef10c1cc7dcc26,0.0139,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b31672c6663,0.0083,Painted,b03030cfcfcbcb31,0.0072,Shades,e3669c9863679c98,0.0127,3609046.592098567,0.005,OEM,1515,"#220 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1653,C:\Users\twintersx\Documents\layer.bot\finals\#1653.PNG,#1653,1194805,B6217635,b0cfcecc39276446,Glow,bafa449256ad45b1,0.0102,Tee,bfc02db4c02df04f,0.0136,Smiley,e4c69a39392666cd,0.0027,Painted,b632c1c1c93ececc,0.1098,Sneeze,ec6d93926c6d9192,0.003,8105383367.385022,0.05,Prototype,11,"#1653 is seen as PROTOTYPE in TinMania.
There exists only 11 PROTOTYPE Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285444946601650946049
1597,C:\Users\twintersx\Documents\layer.bot\finals\#1597.PNG,#1597,1564790,E05C5D47,b4ce8fe019c62de2,Curlies,fc7788e0199aad0b,0.0109,Blue,ad04fb24937c836d,0.0936,Smiley,e4ce9b3119c6649b,0.0092,Painted,b632c1c1c93ececc,0.1098,Magnum,ee6491916e6cb591,0.0066,147015643.87943444,0.005,Luxury,147,"**#1597 is seen as LUXURY in TinMania.**
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285445024666976518145
734,C:\Users\twintersx\Documents\layer.bot\finals\#734.PNG,#734,1388254,1ACAA9E8,a1a19b9ccecec931,Glow,95e12a96699f466c,0.0123,Tee,bfc02f34c22df20b,0.0234,Bummed,e4c79b38653620cf,0.0063,Lids,e131949ececf6990,0.0478,Large,ea6a95916a6e9591,0.0327,2222815.322697886,0.005,OEM,1515,"#734 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1128,C:\Users\twintersx\Documents\layer.bot\finals\#1128.PNG,#1128,1503559,D0F0B51C,83b22ccc7332ce6d,Glow,809124cb66b96f9f,0.0102,Shirt,bdc23dc20df24f90,0.0072,Big Grin,e5869ac9613266cf,0.0048,Painted,b030308acfcfcfc9,0.002,Average,ed6c92926d6c9293,0.5773,169.8236890460324,0.005,OEM,1515,"#1128 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
